Skew Scale,Structure ID,Unique Structures,Alpha,Power,Probability of Structure,Expected Observations,Minimum Required Sample Size
2.0,213,1000,0.05,0.8,0.000275556022876744,2755.56022876744,17
2.0,213,1000,0.05,0.9,0.000275556022876744,2755.56022876744,23
2.0,214,1000,0.01,0.8,1.7461658217167255e-05,174.61658217167255,26
2.0,214,1000,0.01,0.9,1.7461658217167255e-05,174.61658217167255,32
2.0,214,1000,0.05,0.8,1.7461658217167255e-05,174.61658217167255,17
2.0,214,1000,0.05,0.9,1.7461658217167255e-05,174.61658217167255,23
2.0,215,1000,0.01,0.8,0.00013108274552952915,1310.8274552952914,26
2.0,215,1000,0.01,0.9,0.00013108274552952915,1310.8274552952914,32
2.0,215,1000,0.05,0.8,0.00013108274552952915,1310.8274552952914,17
2.0,215,1000,0.05,0.9,0.00013108274552952915,1310.8274552952914,23
2.0,216,1000,0.01,0.8,0.0008037889127557722,8037.889127557722,26
2.0,216,1000,0.01,0.9,0.0008037889127557722,8037.889127557722,32
2.0,216,1000,0.05,0.8,0.0008037889127557722,8037.889127557722,17
2.0,216,1000,0.05,0.9,0.0008037889127557722,8037.889127557722,23
2.0,217,1000,0.01,0.8,0.0034229685883823153,34229.68588382315,26
2.0,217,1000,0.01,0.9,0.0034229685883823153,34229.68588382315,32
2.0,217,1000,0.05,0.8,0.0034229685883823153,34229.68588382315,17
2.0,217,1000,0.05,0.9,0.0034229685883823153,34229.68588382315,23
2.0,218,1000,0.01,0.8,0.0010428854947542008,10428.854947542008,26
2.0,218,1000,0.01,0.9,0.0010428854947542008,10428.854947542008,32
2.0,218,1000,0.05,0.8,0.0010428854947542008,10428.854947542008,17
2.0,218,1000,0.05,0.9,0.0010428854947542008,10428.854947542008,23
2.0,219,1000,0.01,0.8,0.002300718056380622,23007.18056380622,26
2.0,219,1000,0.01,0.9,0.002300718056380622,23007.18056380622,32
2.0,219,1000,0.05,0.8,0.002300718056380622,23007.18056380622,17
2.0,219,1000,0.05,0.9,0.002300718056380622,23007.18056380622,23
2.0,220,1000,0.01,0.8,0.0017646949911657825,17646.949911657826,26
2.0,220,1000,0.01,0.9,0.0017646949911657825,17646.949911657826,32
2.0,220,1000,0.05,0.8,0.0017646949911657825,17646.949911657826,17
2.0,220,1000,0.05,0.9,0.0017646949911657825,17646.949911657826,23
2.0,221,1000,0.01,0.8,0.0005080325406399618,5080.325406399618,26
2.0,221,1000,0.01,0.9,0.0005080325406399618,5080.325406399618,32
2.0,221,1000,0.05,0.8,0.0005080325406399618,5080.325406399618,17
2.0,221,1000,0.05,0.9,0.0005080325406399618,5080.325406399618,23
2.0,222,1000,0.01,0.8,0.0008596585434351946,8596.585434351946,26
2.0,222,1000,0.01,0.9,0.0008596585434351946,8596.585434351946,32
2.0,222,1000,0.05,0.8,0.0008596585434351946,8596.585434351946,17
2.0,222,1000,0.05,0.9,0.0008596585434351946,8596.585434351946,23
2.0,223,1000,0.01,0.8,0.00036833144686374534,3683.3144686374535,26
2.0,223,1000,0.01,0.9,0.00036833144686374534,3683.3144686374535,32
2.0,223,1000,0.05,0.8,0.00036833144686374534,3683.3144686374535,17
2.0,223,1000,0.05,0.9,0.00036833144686374534,3683.3144686374535,23
2.0,224,1000,0.01,0.8,0.0019804152544745466,19804.152544745466,26
2.0,224,1000,0.01,0.9,0.0019804152544745466,19804.152544745466,32
2.0,224,1000,0.05,0.8,0.0019804152544745466,19804.152544745466,17
2.0,224,1000,0.05,0.9,0.0019804152544745466,19804.152544745466,23
2.0,225,1000,0.01,0.8,0.00041154302078318686,4115.430207831869,26
2.0,225,1000,0.01,0.9,0.00041154302078318686,4115.430207831869,32
2.0,225,1000,0.05,0.8,0.00041154302078318686,4115.430207831869,17
2.0,225,1000,0.05,0.9,0.00041154302078318686,4115.430207831869,23
2.0,226,1000,0.01,0.8,0.0011808953208518982,11808.953208518982,26
2.0,226,1000,0.01,0.9,0.0011808953208518982,11808.953208518982,32
2.0,226,1000,0.05,0.8,0.0011808953208518982,11808.953208518982,17
2.0,226,1000,0.05,0.9,0.0011808953208518982,11808.953208518982,23
2.0,227,1000,0.01,0.8,2.3358605091546573e-05,233.58605091546573,26
2.0,227,1000,0.01,0.9,2.3358605091546573e-05,233.58605091546573,32
2.0,227,1000,0.05,0.8,2.3358605091546573e-05,233.58605091546573,17
2.0,227,1000,0.05,0.9,2.3358605091546573e-05,233.58605091546573,23
2.0,228,1000,0.01,0.8,0.004931199294752504,49311.99294752505,26
2.0,228,1000,0.01,0.9,0.004931199294752504,49311.99294752505,32
2.0,228,1000,0.05,0.8,0.004931199294752504,49311.99294752505,17
2.0,228,1000,0.05,0.9,0.004931199294752504,49311.99294752505,23
2.0,229,1000,0.01,0.8,0.00015198636727554513,1519.8636727554513,26
2.0,229,1000,0.01,0.9,0.00015198636727554513,1519.8636727554513,32
2.0,229,1000,0.05,0.8,0.00015198636727554513,1519.8636727554513,17
2.0,229,1000,0.05,0.9,0.00015198636727554513,1519.8636727554513,23
2.0,230,1000,0.01,0.8,5.1192492687563924e-05,511.92492687563924,26
2.0,230,1000,0.01,0.9,5.1192492687563924e-05,511.92492687563924,32
2.0,230,1000,0.05,0.8,5.1192492687563924e-05,511.92492687563924,17
2.0,230,1000,0.05,0.9,5.1192492687563924e-05,511.92492687563924,23
2.0,231,1000,0.01,0.8,0.0006176237865623004,6176.237865623004,26
2.0,231,1000,0.01,0.9,0.0006176237865623004,6176.237865623004,32
2.0,231,1000,0.05,0.8,0.0006176237865623004,6176.237865623004,17
2.0,231,1000,0.05,0.9,0.0006176237865623004,6176.237865623004,23
2.0,232,1000,0.01,0.8,0.00014306950807882495,1430.6950807882495,26
2.0,232,1000,0.01,0.9,0.00014306950807882495,1430.6950807882495,32
2.0,232,1000,0.05,0.8,0.00014306950807882495,1430.6950807882495,17
2.0,232,1000,0.05,0.9,0.00014306950807882495,1430.6950807882495,23
2.0,233,1000,0.01,0.8,0.0008035397316665563,8035.397316665562,26
2.0,233,1000,0.01,0.9,0.0008035397316665563,8035.397316665562,32
2.0,233,1000,0.05,0.8,0.0008035397316665563,8035.397316665562,17
2.0,233,1000,0.05,0.9,0.0008035397316665563,8035.397316665562,23
2.0,234,1000,0.01,0.8,0.0004712706555790016,4712.706555790016,26
2.0,234,1000,0.01,0.9,0.0004712706555790016,4712.706555790016,32
2.0,234,1000,0.05,0.8,0.0004712706555790016,4712.706555790016,17
2.0,234,1000,0.05,0.9,0.0004712706555790016,4712.706555790016,23
2.0,235,1000,0.01,0.8,0.00022054655848737206,2205.4655848737207,26
2.0,235,1000,0.01,0.9,0.00022054655848737206,2205.4655848737207,32
2.0,235,1000,0.05,0.8,0.00022054655848737206,2205.4655848737207,17
2.0,235,1000,0.05,0.9,0.00022054655848737206,2205.4655848737207,23
2.0,236,1000,0.01,0.8,0.0004348771516880763,4348.771516880763,26
2.0,236,1000,0.01,0.9,0.0004348771516880763,4348.771516880763,32
2.0,236,1000,0.05,0.8,0.0004348771516880763,4348.771516880763,17
2.0,236,1000,0.05,0.9,0.0004348771516880763,4348.771516880763,23
2.0,237,1000,0.01,0.8,0.0013074317065445604,13074.317065445604,26
2.0,237,1000,0.01,0.9,0.0013074317065445604,13074.317065445604,32
2.0,237,1000,0.05,0.8,0.0013074317065445604,13074.317065445604,17
2.0,237,1000,0.05,0.9,0.0013074317065445604,13074.317065445604,23
2.0,238,1000,0.01,0.8,0.0018890589921619011,18890.589921619012,26
2.0,238,1000,0.01,0.9,0.0018890589921619011,18890.589921619012,32
2.0,238,1000,0.05,0.8,0.0018890589921619011,18890.589921619012,17
2.0,238,1000,0.05,0.9,0.0018890589921619011,18890.589921619012,23
2.0,239,1000,0.01,0.8,0.0007548717847656839,7548.717847656839,26
2.0,239,1000,0.01,0.9,0.0007548717847656839,7548.717847656839,32
2.0,239,1000,0.05,0.8,0.0007548717847656839,7548.717847656839,17
2.0,239,1000,0.05,0.9,0.0007548717847656839,7548.717847656839,23
2.0,240,1000,0.01,0.8,6.190442930538572e-05,619.0442930538572,26
2.0,240,1000,0.01,0.9,6.190442930538572e-05,619.0442930538572,32
2.0,240,1000,0.05,0.8,6.190442930538572e-05,619.0442930538572,17
2.0,240,1000,0.05,0.9,6.190442930538572e-05,619.0442930538572,23
2.0,241,1000,0.01,0.8,0.0008614834227126759,8614.83422712676,26
2.0,241,1000,0.01,0.9,0.0008614834227126759,8614.83422712676,32
2.0,241,1000,0.05,0.8,0.0008614834227126759,8614.83422712676,17
2.0,241,1000,0.05,0.9,0.0008614834227126759,8614.83422712676,23
2.0,242,1000,0.01,0.8,0.0003547438713491433,3547.438713491433,26
2.0,242,1000,0.01,0.9,0.0003547438713491433,3547.438713491433,32
2.0,242,1000,0.05,0.8,0.0003547438713491433,3547.438713491433,17
2.0,242,1000,0.05,0.9,0.0003547438713491433,3547.438713491433,23
2.0,243,1000,0.01,0.8,0.0006438377886069244,6438.377886069244,26
2.0,243,1000,0.01,0.9,0.0006438377886069244,6438.377886069244,32
2.0,243,1000,0.05,0.8,0.0006438377886069244,6438.377886069244,17
2.0,243,1000,0.05,0.9,0.0006438377886069244,6438.377886069244,23
2.0,244,1000,0.01,0.8,0.0016107441769009103,16107.441769009103,26
2.0,244,1000,0.01,0.9,0.0016107441769009103,16107.441769009103,32
2.0,244,1000,0.05,0.8,0.0016107441769009103,16107.441769009103,17
2.0,244,1000,0.05,0.9,0.0016107441769009103,16107.441769009103,23
2.0,245,1000,0.01,0.8,0.0010369982957659269,10369.98295765927,26
2.0,245,1000,0.01,0.9,0.0010369982957659269,10369.98295765927,32
2.0,245,1000,0.05,0.8,0.0010369982957659269,10369.98295765927,17
2.0,245,1000,0.05,0.9,0.0010369982957659269,10369.98295765927,23
2.0,246,1000,0.01,0.8,8.770418661837852e-05,877.0418661837851,26
2.0,246,1000,0.01,0.9,8.770418661837852e-05,877.0418661837851,32
2.0,246,1000,0.05,0.8,8.770418661837852e-05,877.0418661837851,17
2.0,246,1000,0.05,0.9,8.770418661837852e-05,877.0418661837851,23
2.0,247,1000,0.01,0.8,0.0011751547981244238,11751.547981244239,26
2.0,247,1000,0.01,0.9,0.0011751547981244238,11751.547981244239,32
2.0,247,1000,0.05,0.8,0.0011751547981244238,11751.547981244239,17
2.0,247,1000,0.05,0.9,0.0011751547981244238,11751.547981244239,23
2.0,248,1000,0.01,0.8,0.0003581533045609123,3581.533045609123,26
2.0,248,1000,0.01,0.9,0.0003581533045609123,3581.533045609123,32
2.0,248,1000,0.05,0.8,0.0003581533045609123,3581.533045609123,17
2.0,248,1000,0.05,0.9,0.0003581533045609123,3581.533045609123,23
2.0,249,1000,0.01,0.8,0.0002680854206981603,2680.8542069816026,26
2.0,249,1000,0.01,0.9,0.0002680854206981603,2680.8542069816026,32
2.0,249,1000,0.05,0.8,0.0002680854206981603,2680.8542069816026,17
2.0,249,1000,0.05,0.9,0.0002680854206981603,2680.8542069816026,23
2.0,250,1000,0.01,0.8,0.00038004759723765424,3800.4759723765424,26
2.0,250,1000,0.01,0.9,0.00038004759723765424,3800.4759723765424,32
2.0,250,1000,0.05,0.8,0.00038004759723765424,3800.4759723765424,17
2.0,250,1000,0.05,0.9,0.00038004759723765424,3800.4759723765424,23
2.0,251,1000,0.01,0.8,0.0009644855171493911,9644.855171493911,26
2.0,251,1000,0.01,0.9,0.0009644855171493911,9644.855171493911,32
2.0,251,1000,0.05,0.8,0.0009644855171493911,9644.855171493911,17
2.0,251,1000,0.05,0.9,0.0009644855171493911,9644.855171493911,23
2.0,252,1000,0.01,0.8,0.00016836081376236332,1683.6081376236332,26
2.0,252,1000,0.01,0.9,0.00016836081376236332,1683.6081376236332,32
2.0,252,1000,0.05,0.8,0.00016836081376236332,1683.6081376236332,17
2.0,252,1000,0.05,0.9,0.00016836081376236332,1683.6081376236332,23
2.0,253,1000,0.01,0.8,0.0001736065107268649,1736.0651072686492,26
2.0,253,1000,0.01,0.9,0.0001736065107268649,1736.0651072686492,32
2.0,253,1000,0.05,0.8,0.0001736065107268649,1736.0651072686492,17
2.0,253,1000,0.05,0.9,0.0001736065107268649,1736.0651072686492,23
2.0,254,1000,0.01,0.8,0.0011870108360630017,11870.108360630016,26
2.0,254,1000,0.01,0.9,0.0011870108360630017,11870.108360630016,32
2.0,254,1000,0.05,0.8,0.0011870108360630017,11870.108360630016,17
2.0,254,1000,0.05,0.9,0.0011870108360630017,11870.108360630016,23
2.0,255,1000,0.01,0.8,0.000872121938707743,8721.21938707743,26
2.0,255,1000,0.01,0.9,0.000872121938707743,8721.21938707743,32
2.0,255,1000,0.05,0.8,0.000872121938707743,8721.21938707743,17
2.0,255,1000,0.05,0.9,0.000872121938707743,8721.21938707743,23
2.0,256,1000,0.01,0.8,0.0014178953354647254,14178.953354647254,26
2.0,256,1000,0.01,0.9,0.0014178953354647254,14178.953354647254,32
2.0,256,1000,0.05,0.8,0.0014178953354647254,14178.953354647254,17
2.0,256,1000,0.05,0.9,0.0014178953354647254,14178.953354647254,23
2.0,257,1000,0.01,0.8,0.0006839920492403028,6839.920492403028,26
2.0,257,1000,0.01,0.9,0.0006839920492403028,6839.920492403028,32
2.0,257,1000,0.05,0.8,0.0006839920492403028,6839.920492403028,17
2.0,257,1000,0.05,0.9,0.0006839920492403028,6839.920492403028,23
2.0,258,1000,0.01,0.8,0.0023359217589571184,23359.217589571184,26
2.0,258,1000,0.01,0.9,0.0023359217589571184,23359.217589571184,32
2.0,258,1000,0.05,0.8,0.0023359217589571184,23359.217589571184,17
2.0,258,1000,0.05,0.9,0.0023359217589571184,23359.217589571184,23
2.0,259,1000,0.01,0.8,0.0012398534353209745,12398.534353209745,26
2.0,259,1000,0.01,0.9,0.0012398534353209745,12398.534353209745,32
2.0,259,1000,0.05,0.8,0.0012398534353209745,12398.534353209745,17
2.0,259,1000,0.05,0.9,0.0012398534353209745,12398.534353209745,23
2.0,260,1000,0.01,0.8,0.0014222028401751142,14222.028401751142,26
2.0,260,1000,0.01,0.9,0.0014222028401751142,14222.028401751142,32
2.0,260,1000,0.05,0.8,0.0014222028401751142,14222.028401751142,17
2.0,260,1000,0.05,0.9,0.0014222028401751142,14222.028401751142,23
2.0,261,1000,0.01,0.8,0.0007947157642114798,7947.157642114797,26
2.0,261,1000,0.01,0.9,0.0007947157642114798,7947.157642114797,32
2.0,261,1000,0.05,0.8,0.0007947157642114798,7947.157642114797,17
2.0,261,1000,0.05,0.9,0.0007947157642114798,7947.157642114797,23
2.0,262,1000,0.01,0.8,0.0027788980433131314,27788.980433131313,26
2.0,262,1000,0.01,0.9,0.0027788980433131314,27788.980433131313,32
2.0,262,1000,0.05,0.8,0.0027788980433131314,27788.980433131313,17
2.0,262,1000,0.05,0.9,0.0027788980433131314,27788.980433131313,23
2.0,263,1000,0.01,0.8,0.000906727388735545,9067.27388735545,26
2.0,263,1000,0.01,0.9,0.000906727388735545,9067.27388735545,32
2.0,263,1000,0.05,0.8,0.000906727388735545,9067.27388735545,17
2.0,263,1000,0.05,0.9,0.000906727388735545,9067.27388735545,23
2.0,264,1000,0.01,0.8,0.0013191774088700068,13191.774088700067,26
2.0,264,1000,0.01,0.9,0.0013191774088700068,13191.774088700067,32
2.0,264,1000,0.05,0.8,0.0013191774088700068,13191.774088700067,17
2.0,264,1000,0.05,0.9,0.0013191774088700068,13191.774088700067,23
2.0,265,1000,0.01,0.8,0.003011279889729535,30112.798897295346,26
2.0,265,1000,0.01,0.9,0.003011279889729535,30112.798897295346,32
2.0,265,1000,0.05,0.8,0.003011279889729535,30112.798897295346,17
2.0,265,1000,0.05,0.9,0.003011279889729535,30112.798897295346,23
2.0,266,1000,0.01,0.8,0.000685202847511725,6852.028475117249,26
2.0,266,1000,0.01,0.9,0.000685202847511725,6852.028475117249,32
2.0,266,1000,0.05,0.8,0.000685202847511725,6852.028475117249,17
2.0,266,1000,0.05,0.9,0.000685202847511725,6852.028475117249,23
2.0,267,1000,0.01,0.8,0.0008428163057239613,8428.163057239613,26
2.0,267,1000,0.01,0.9,0.0008428163057239613,8428.163057239613,32
2.0,267,1000,0.05,0.8,0.0008428163057239613,8428.163057239613,17
2.0,267,1000,0.05,0.9,0.0008428163057239613,8428.163057239613,23
2.0,268,1000,0.01,0.8,0.0017737919534686068,17737.91953468607,26
2.0,268,1000,0.01,0.9,0.0017737919534686068,17737.91953468607,32
2.0,268,1000,0.05,0.8,0.0017737919534686068,17737.91953468607,17
2.0,268,1000,0.05,0.9,0.0017737919534686068,17737.91953468607,23
2.0,269,1000,0.01,0.8,0.0006906794532535192,6906.794532535192,26
2.0,269,1000,0.01,0.9,0.0006906794532535192,6906.794532535192,32
2.0,269,1000,0.05,0.8,0.0006906794532535192,6906.794532535192,17
2.0,269,1000,0.05,0.9,0.0006906794532535192,6906.794532535192,23
2.0,270,1000,0.01,0.8,0.0013803420103237147,13803.420103237146,26
2.0,270,1000,0.01,0.9,0.0013803420103237147,13803.420103237146,32
2.0,270,1000,0.05,0.8,0.0013803420103237147,13803.420103237146,17
2.0,270,1000,0.05,0.9,0.0013803420103237147,13803.420103237146,23
2.0,271,1000,0.01,0.8,0.0004021182027605081,4021.182027605081,26
2.0,271,1000,0.01,0.9,0.0004021182027605081,4021.182027605081,32
2.0,271,1000,0.05,0.8,0.0004021182027605081,4021.182027605081,17
2.0,271,1000,0.05,0.9,0.0004021182027605081,4021.182027605081,23
2.0,272,1000,0.01,0.8,0.00024502486951219227,2450.2486951219225,26
2.0,272,1000,0.01,0.9,0.00024502486951219227,2450.2486951219225,32
2.0,272,1000,0.05,0.8,0.00024502486951219227,2450.2486951219225,17
2.0,272,1000,0.05,0.9,0.00024502486951219227,2450.2486951219225,23
2.0,273,1000,0.01,0.8,0.0004316090613278222,4316.090613278222,26
2.0,273,1000,0.01,0.9,0.0004316090613278222,4316.090613278222,32
2.0,273,1000,0.05,0.8,0.0004316090613278222,4316.090613278222,17
2.0,273,1000,0.05,0.9,0.0004316090613278222,4316.090613278222,23
2.0,274,1000,0.01,0.8,0.0010939718801075595,10939.718801075596,26
2.0,274,1000,0.01,0.9,0.0010939718801075595,10939.718801075596,32
2.0,274,1000,0.05,0.8,0.0010939718801075595,10939.718801075596,17
2.0,274,1000,0.05,0.9,0.0010939718801075595,10939.718801075596,23
2.0,275,1000,0.01,0.8,0.002169845990616874,21698.459906168737,26
2.0,275,1000,0.01,0.9,0.002169845990616874,21698.459906168737,32
2.0,275,1000,0.05,0.8,0.002169845990616874,21698.459906168737,17
2.0,275,1000,0.05,0.9,0.002169845990616874,21698.459906168737,23
2.0,276,1000,0.01,0.8,0.0009720772531369281,9720.77253136928,26
2.0,276,1000,0.01,0.9,0.0009720772531369281,9720.77253136928,32
2.0,276,1000,0.05,0.8,0.0009720772531369281,9720.77253136928,17
2.0,276,1000,0.05,0.9,0.0009720772531369281,9720.77253136928,23
2.0,277,1000,0.01,0.8,0.0019202278681537278,19202.27868153728,26
2.0,277,1000,0.01,0.9,0.0019202278681537278,19202.27868153728,32
2.0,277,1000,0.05,0.8,0.0019202278681537278,19202.27868153728,17
2.0,277,1000,0.05,0.9,0.0019202278681537278,19202.27868153728,23
2.0,278,1000,0.01,0.8,0.0014078813441352426,14078.813441352426,26
2.0,278,1000,0.01,0.9,0.0014078813441352426,14078.813441352426,32
2.0,278,1000,0.05,0.8,0.0014078813441352426,14078.813441352426,17
2.0,278,1000,0.05,0.9,0.0014078813441352426,14078.813441352426,23
2.0,279,1000,0.01,0.8,0.0022350160129419225,22350.160129419226,26
2.0,279,1000,0.01,0.9,0.0022350160129419225,22350.160129419226,32
2.0,279,1000,0.05,0.8,0.0022350160129419225,22350.160129419226,17
2.0,279,1000,0.05,0.9,0.0022350160129419225,22350.160129419226,23
2.0,280,1000,0.01,0.8,4.016960555533658e-05,401.6960555533658,26
2.0,280,1000,0.01,0.9,4.016960555533658e-05,401.6960555533658,32
2.0,280,1000,0.05,0.8,4.016960555533658e-05,401.6960555533658,17
2.0,280,1000,0.05,0.9,4.016960555533658e-05,401.6960555533658,23
2.0,281,1000,0.01,0.8,0.0008704269191730889,8704.26919173089,26
2.0,281,1000,0.01,0.9,0.0008704269191730889,8704.26919173089,32
2.0,281,1000,0.05,0.8,0.0008704269191730889,8704.26919173089,17
2.0,281,1000,0.05,0.9,0.0008704269191730889,8704.26919173089,23
2.0,282,1000,0.01,0.8,0.00038063963090641066,3806.396309064107,26
2.0,282,1000,0.01,0.9,0.00038063963090641066,3806.396309064107,32
2.0,282,1000,0.05,0.8,0.00038063963090641066,3806.396309064107,17
2.0,282,1000,0.05,0.9,0.00038063963090641066,3806.396309064107,23
2.0,283,1000,0.01,0.8,0.0002283572836023036,2283.572836023036,26
2.0,283,1000,0.01,0.9,0.0002283572836023036,2283.572836023036,32
2.0,283,1000,0.05,0.8,0.0002283572836023036,2283.572836023036,17
2.0,283,1000,0.05,0.9,0.0002283572836023036,2283.572836023036,23
2.0,284,1000,0.01,0.8,0.00014697213850013667,1469.7213850013666,26
2.0,284,1000,0.01,0.9,0.00014697213850013667,1469.7213850013666,32
2.0,284,1000,0.05,0.8,0.00014697213850013667,1469.7213850013666,17
2.0,284,1000,0.05,0.9,0.00014697213850013667,1469.7213850013666,23
2.0,285,1000,0.01,0.8,0.000380317770537381,3803.17770537381,26
2.0,285,1000,0.01,0.9,0.000380317770537381,3803.17770537381,32
2.0,285,1000,0.05,0.8,0.000380317770537381,3803.17770537381,17
2.0,285,1000,0.05,0.9,0.000380317770537381,3803.17770537381,23
2.0,286,1000,0.01,0.8,0.0006716300421802363,6716.3004218023625,26
2.0,286,1000,0.01,0.9,0.0006716300421802363,6716.3004218023625,32
2.0,286,1000,0.05,0.8,0.0006716300421802363,6716.3004218023625,17
2.0,286,1000,0.05,0.9,0.0006716300421802363,6716.3004218023625,23
2.0,287,1000,0.01,0.8,0.00024186017731317745,2418.6017731317747,26
2.0,287,1000,0.01,0.9,0.00024186017731317745,2418.6017731317747,32
2.0,287,1000,0.05,0.8,0.00024186017731317745,2418.6017731317747,17
2.0,287,1000,0.05,0.9,0.00024186017731317745,2418.6017731317747,23
2.0,288,1000,0.01,0.8,0.0005894801676457955,5894.801676457955,26
2.0,288,1000,0.01,0.9,0.0005894801676457955,5894.801676457955,32
2.0,288,1000,0.05,0.8,0.0005894801676457955,5894.801676457955,17
2.0,288,1000,0.05,0.9,0.0005894801676457955,5894.801676457955,23
2.0,289,1000,0.01,0.8,0.0006994401261164763,6994.401261164763,26
2.0,289,1000,0.01,0.9,0.0006994401261164763,6994.401261164763,32
2.0,289,1000,0.05,0.8,0.0006994401261164763,6994.401261164763,17
2.0,289,1000,0.05,0.9,0.0006994401261164763,6994.401261164763,23
2.0,290,1000,0.01,0.8,0.003187643719236495,31876.43719236495,26
2.0,290,1000,0.01,0.9,0.003187643719236495,31876.43719236495,32
2.0,290,1000,0.05,0.8,0.003187643719236495,31876.43719236495,17
2.0,290,1000,0.05,0.9,0.003187643719236495,31876.43719236495,23
2.0,291,1000,0.01,0.8,0.0005059666388399611,5059.666388399612,26
2.0,291,1000,0.01,0.9,0.0005059666388399611,5059.666388399612,32
2.0,291,1000,0.05,0.8,0.0005059666388399611,5059.666388399612,17
